date,open,high,low,close,volume
15-07-1970,0.3314,0.3374,0.3314,0.3339,912000
16-07-1970,0.3339,0.3382,0.3322,0.3322,763200
17-07-1970,0.3357,0.3444,0.3357,0.3444,849600
20-07-1970,0.3444,0.3513,0.3444,0.3469,1224000
21-07-1970,0.3469,0.3505,0.3461,0.3461,1800000
22-07-1970,0.3461,0.3487,0.3444,0.3444,1872000
23-07-1970,0.3444,0.3496,0.3409,0.3426,1804800
24-07-1970,0.3418,0.3418,0.3374,0.3374,667200
27-07-1970,0.3365,0.3365,0.3287,0.3287,436800
28-07-1970,0.3304,0.3391,0.3304,0.3374,772800
29-07-1970,0.3391,0.3478,0.3391,0.3452,326400
30-07-1970,0.3452,0.3469,0.3409,0.3426,542400
31-07-1970,0.3426,0.3461,0.3426,0.3435,484800
03-08-1970,0.3426,0.3426,0.3296,0.3374,816000
04-08-1970,0.3357,0.3357,0.3304,0.3339,542400
05-08-1970,0.3339,0.3374,0.3287,0.3296,633600
06-08-1970,0.3304,0.3339,0.3304,0.3314,470400
07-08-1970,0.3314,0.3348,0.3278,0.3296,811200
10-08-1970,0.3278,0.3278,0.3165,0.3165,672000
11-08-1970,0.3165,0.3183,0.3131,0.3148,849600
12-08-1970,0.3156,0.32,0.3156,0.3156,288000
13-08-1970,0.3156,0.3156,0.3026,0.3078,1833600
14-08-1970,0.3052,0.3052,0.3,0.3018,998400
17-08-1970,0.3023,0.3049,0.298,0.3032,1108800
18-08-1970,0.3136,0.3223,0.3136,0.3145,753600
19-08-1970,0.3145,0.3223,0.3145,0.3145,624000
20-08-1970,0.3145,0.3223,0.3101,0.3171,816000
21-08-1970,0.3171,0.3345,0.3171,0.3328,1118400
24-08-1970,0.338,0.345,0.338,0.3415,1036800
25-08-1970,0.3415,0.345,0.3363,0.345,508800
26-08-1970,0.345,0.345,0.3363,0.338,220800
27-08-1970,0.338,0.3398,0.3363,0.3363,369600
28-08-1970,0.3363,0.3415,0.3328,0.3415,1012800
31-08-1970,0.3415,0.3433,0.3389,0.3389,283200
01-09-1970,0.3407,0.3433,0.3407,0.3433,446400
02-09-1970,0.3433,0.3433,0.3363,0.3363,681600
03-09-1970,0.3363,0.358,0.3363,0.3502,1219200
04-09-1970,0.3502,0.3589,0.3502,0.3589,840000
08-09-1970,0.3589,0.3659,0.3537,0.3642,672000
09-09-1970,0.3667,0.3764,0.3667,0.3729,873600
10-09-1970,0.3685,0.3685,0.3589,0.3685,777600
11-09-1970,0.3685,0.3685,0.3607,0.3659,336000
14-09-1970,0.3659,0.3694,0.3563,0.3651,820800
15-09-1970,0.3616,0.3616,0.352,0.352,609600
16-09-1970,0.352,0.3659,0.3502,0.3607,1046400
17-09-1970,0.3607,0.3685,0.3589,0.3659,729600
18-09-1970,0.3659,0.3694,0.3642,0.3676,427200
21-09-1970,0.3676,0.3676,0.3616,0.3624,374400
22-09-1970,0.3589,0.3589,0.3485,0.3563,974400
23-09-1970,0.3563,0.3676,0.3563,0.3572,532800
24-09-1970,0.358,0.3694,0.358,0.3659,816000
25-09-1970,0.3676,0.3746,0.3676,0.3729,1060800
28-09-1970,0.3729,0.3729,0.3589,0.3607,1387200
29-09-1970,0.3607,0.3685,0.3554,0.3659,1185600
30-09-1970,0.3667,0.3711,0.3667,0.3676,489600
01-10-1970,0.3676,0.3694,0.3667,0.3694,268800
02-10-1970,0.3694,0.3729,0.3694,0.3729,897600
05-10-1970,0.3729,0.3833,0.3729,0.3833,768000
06-10-1970,0.3851,0.3886,0.3851,0.3886,672000
07-10-1970,0.3876,0.3876,0.3833,0.3868,806400
08-10-1970,0.3851,0.3851,0.3764,0.3781,508800
09-10-1970,0.3729,0.3729,0.3624,0.3667,508800
12-10-1970,0.3651,0.3651,0.3554,0.3651,374400
13-10-1970,0.3651,0.3729,0.3607,0.3729,763200
14-10-1970,0.3764,0.3798,0.3764,0.3764,657600
15-10-1970,0.3764,0.3825,0.3764,0.3772,744000
16-10-1970,0.3772,0.3833,0.3676,0.3676,873600
19-10-1970,0.3676,0.3694,0.3633,0.3633,561600
20-10-1970,0.3676,0.3833,0.3676,0.3833,355200
21-10-1970,0.3833,0.3833,0.3798,0.3798,302400
22-10-1970,0.3798,0.3816,0.3764,0.3816,748800
23-10-1970,0.3816,0.3851,0.3807,0.3851,398400
26-10-1970,0.3851,0.3894,0.3833,0.3894,484800
27-10-1970,0.3894,0.3894,0.3851,0.3886,499200
28-10-1970,0.386,0.386,0.3764,0.386,609600
29-10-1970,0.386,0.3894,0.3833,0.3868,552000
30-10-1970,0.3876,0.399,0.3876,0.3955,475200
02-11-1970,0.3955,0.3955,0.3886,0.3955,734400
03-11-1970,0.3955,0.399,0.392,0.3955,283200
04-11-1970,0.3981,0.406,0.3981,0.4008,532800
05-11-1970,0.4008,0.4164,0.4008,0.4129,835200
06-11-1970,0.4129,0.4129,0.406,0.4103,912000
09-11-1970,0.4103,0.4112,0.406,0.4077,619200
10-11-1970,0.4077,0.4095,0.4025,0.406,364800
11-11-1970,0.406,0.4129,0.4025,0.4042,1051200
12-11-1970,0.4025,0.4025,0.3973,0.399,350400
13-11-1970,0.399,0.399,0.3955,0.3964,672000
16-11-1970,0.397,0.3978,0.3909,0.3909,979200
17-11-1970,0.3926,0.3978,0.3926,0.3953,705600
18-11-1970,0.3943,0.3943,0.3856,0.3909,796800
19-11-1970,0.3909,0.3943,0.3891,0.3926,518400
20-11-1970,0.3926,0.3943,0.3899,0.3943,393600
23-11-1970,0.3943,0.3961,0.3909,0.3909,523200
24-11-1970,0.3926,0.3978,0.3926,0.3961,4348800
25-11-1970,0.3961,0.3996,0.3961,0.3996,489600
27-11-1970,0.3996,0.4118,0.3978,0.4118,657600
30-11-1970,0.4118,0.4144,0.4091,0.41,1080000
01-12-1970,0.41,0.4135,0.4031,0.4048,465600
02-12-1970,0.4048,0.4109,0.4048,0.4091,748800
03-12-1970,0.4091,0.4118,0.3978,0.4013,2827200
04-12-1970,0.4013,0.4013,0.3943,0.3978,1920000
07-12-1970,0.3978,0.3996,0.3909,0.3926,892800
08-12-1970,0.3926,0.3943,0.3874,0.3926,840000
09-12-1970,0.3935,0.3978,0.3935,0.3953,2505600
10-12-1970,0.3953,0.3996,0.3909,0.3943,1003200
11-12-1970,0.3926,0.3926,0.3812,0.3821,1147200
14-12-1970,0.3821,0.3865,0.3804,0.3812,1857600
15-12-1970,0.3812,0.3943,0.3804,0.3935,528000
16-12-1970,0.3961,0.4066,0.3961,0.4066,955200
17-12-1970,0.4066,0.4066,0.4013,0.4031,1051200
18-12-1970,0.4031,0.4048,0.3943,0.404,532800
21-12-1970,0.404,0.4048,0.3978,0.3996,580800
22-12-1970,0.3996,0.3996,0.3891,0.3943,1075200
23-12-1970,0.3943,0.3987,0.3909,0.3987,417600
24-12-1970,0.3996,0.404,0.3996,0.4022,470400
28-12-1970,0.4022,0.404,0.4004,0.4031,316800
29-12-1970,0.4031,0.4066,0.4022,0.4048,374400
30-12-1970,0.4048,0.4066,0.3978,0.3978,758400
31-12-1970,0.3978,0.4013,0.3926,0.3978,292800
04-01-1971,0.3978,0.4031,0.3953,0.3996,148800
05-01-1971,0.3996,0.4066,0.3987,0.4048,403200
06-01-1971,0.4048,0.4135,0.4048,0.4118,710400
07-01-1971,0.4135,0.4275,0.4135,0.4275,1080000
08-01-1971,0.4292,0.4397,0.4292,0.4327,1089600
11-01-1971,0.4345,0.4519,0.4345,0.4467,960000
12-01-1971,0.4467,0.4537,0.4415,0.4519,1401600
13-01-1971,0.4519,0.4572,0.4467,0.4572,1968000
14-01-1971,0.4572,0.4607,0.4502,0.4607,926400
15-01-1971,0.4589,0.4589,0.4519,0.4528,436800
18-01-1971,0.4493,0.4493,0.4223,0.424,2131200
19-01-1971,0.424,0.438,0.4188,0.4354,1924800
20-01-1971,0.4362,0.4467,0.4362,0.4432,1555200
21-01-1971,0.4432,0.4432,0.438,0.4389,288000
22-01-1971,0.4389,0.4415,0.431,0.4415,864000
25-01-1971,0.4415,0.4423,0.4362,0.438,1977600
26-01-1971,0.4449,0.4493,0.4449,0.4493,1017600
27-01-1971,0.4493,0.4502,0.4432,0.4432,705600
28-01-1971,0.4449,0.4502,0.4449,0.4449,1214400
29-01-1971,0.4449,0.4502,0.4432,0.4502,955200
01-02-1971,0.4502,0.4519,0.4467,0.4519,585600
02-02-1971,0.4519,0.4589,0.4484,0.4589,686400
03-02-1971,0.4589,0.4694,0.4563,0.4676,787200
04-02-1971,0.4676,0.4737,0.465,0.4676,724800
05-02-1971,0.4676,0.4711,0.4632,0.4711,1176000
08-02-1971,0.4711,0.4737,0.465,0.4729,950400
09-02-1971,0.4729,0.479,0.4676,0.4694,1036800
10-02-1971,0.4694,0.4973,0.4676,0.4973,724800
11-02-1971,0.4938,0.4938,0.4851,0.4886,1915200
12-02-1971,0.4877,0.4877,0.4798,0.4842,830400
16-02-1971,0.4842,0.4859,0.4798,0.4833,969600
17-02-1971,0.4816,0.4816,0.4798,0.4816,691200
18-02-1971,0.4824,0.4851,0.4824,0.4851,796800
19-02-1971,0.4833,0.4833,0.4694,0.4711,806400
22-02-1971,0.472,0.4738,0.465,0.4703,532800
23-02-1971,0.4703,0.4825,0.4703,0.4825,278400
24-02-1971,0.486,0.4895,0.486,0.4878,240000
25-02-1971,0.4895,0.4956,0.4895,0.4948,1065600
26-02-1971,0.4948,0.4948,0.4869,0.493,427200
01-03-1971,0.493,0.4956,0.4895,0.4956,187200
02-03-1971,0.4956,0.4973,0.4956,0.4973,691200
03-03-1971,0.4973,0.4983,0.493,0.4948,388800
04-03-1971,0.4948,0.5097,0.4948,0.5097,1512000
05-03-1971,0.5175,0.5245,0.5175,0.5245,528000
08-03-1971,0.5245,0.5245,0.5157,0.5245,811200
09-03-1971,0.5245,0.5385,0.521,0.5385,652800
10-03-1971,0.5455,0.5629,0.5455,0.5594,2232000
11-03-1971,0.5594,0.5594,0.5306,0.5315,1723200
12-03-1971,0.5297,0.5297,0.5105,0.5227,1353600
15-03-1971,0.5227,0.5297,0.5157,0.5262,1718400
16-03-1971,0.5332,0.5472,0.5332,0.5455,1526400
17-03-1971,0.5455,0.5525,0.542,0.5525,235200
18-03-1971,0.5525,0.5542,0.5446,0.5463,302400
19-03-1971,0.5463,0.548,0.5385,0.5393,297600
22-03-1971,0.5393,0.542,0.5315,0.5315,201600
23-03-1971,0.5245,0.5245,0.5105,0.5157,1396800
24-03-1971,0.5175,0.5227,0.5175,0.5175,403200
25-03-1971,0.5175,0.5192,0.5087,0.5157,542400
26-03-1971,0.5192,0.5367,0.5192,0.5262,417600
29-03-1971,0.5262,0.5367,0.5262,0.5367,268800
30-03-1971,0.5402,0.5472,0.5402,0.5429,369600
31-03-1971,0.5429,0.5455,0.5367,0.5402,254400
01-04-1971,0.5402,0.5472,0.5367,0.5376,643200
02-04-1971,0.5376,0.5385,0.535,0.5385,307200
05-04-1971,0.5367,0.5367,0.5324,0.5341,216000
06-04-1971,0.5341,0.5402,0.5315,0.535,585600
07-04-1971,0.535,0.5455,0.535,0.535,398400
08-04-1971,0.5315,0.5315,0.528,0.5315,451200
12-04-1971,0.5315,0.5367,0.5262,0.535,2227200
13-04-1971,0.5367,0.5402,0.5367,0.5385,1454400
14-04-1971,0.5385,0.549,0.5376,0.549,571200
15-04-1971,0.549,0.5559,0.5472,0.5534,523200
16-04-1971,0.5534,0.5577,0.5525,0.5559,278400
19-04-1971,0.5568,0.5594,0.5568,0.5585,326400
20-04-1971,0.5585,0.5594,0.5559,0.5559,566400
21-04-1971,0.5559,0.5577,0.5525,0.5542,393600
22-04-1971,0.5542,0.5559,0.5472,0.5542,331200
23-04-1971,0.5525,0.5525,0.5472,0.548,254400
26-04-1971,0.548,0.5577,0.5437,0.5507,220800
27-04-1971,0.5525,0.5647,0.5525,0.5647,643200
28-04-1971,0.5769,0.5874,0.5769,0.5787,873600
29-04-1971,0.5804,0.5909,0.5804,0.5822,667200
30-04-1971,0.5822,0.5909,0.5822,0.5909,446400
03-05-1971,0.5909,0.5909,0.5804,0.5813,1756800
04-05-1971,0.5813,0.5839,0.5682,0.5839,811200
05-05-1971,0.5839,0.5997,0.5839,0.5979,868800
06-05-1971,0.6014,0.6294,0.6014,0.6215,825600
07-05-1971,0.6215,0.6329,0.6206,0.6329,763200
10-05-1971,0.6311,0.6311,0.6259,0.6268,676800
11-05-1971,0.6268,0.6294,0.6189,0.6259,412800
12-05-1971,0.6259,0.6259,0.618,0.6206,379200
13-05-1971,0.6206,0.6224,0.6163,0.6189,196800
14-05-1971,0.6189,0.6224,0.6154,0.6206,1478400
17-05-1971,0.6204,0.6204,0.6099,0.6099,403200
18-05-1971,0.6099,0.6161,0.6056,0.6143,1200000
19-05-1971,0.6143,0.6178,0.6126,0.6143,340800
20-05-1971,0.6143,0.6153,0.6108,0.6153,508800
21-05-1971,0.6153,0.6153,0.6099,0.6099,288000
24-05-1971,0.6099,0.6117,0.6073,0.6073,230400
25-05-1971,0.6073,0.6108,0.5986,0.6108,456000
26-05-1971,0.6091,0.6091,0.6056,0.6056,331200
27-05-1971,0.6056,0.6108,0.6003,0.6003,393600
28-05-1971,0.6003,0.6091,0.5986,0.6056,475200
01-06-1971,0.6056,0.6091,0.5933,0.6091,955200
02-06-1971,0.6091,0.6196,0.6056,0.6178,1300800
03-06-1971,0.6178,0.6213,0.6178,0.6213,748800
04-06-1971,0.6213,0.6231,0.6196,0.6231,489600
07-06-1971,0.6231,0.6258,0.6188,0.6188,552000
08-06-1971,0.6188,0.6213,0.6126,0.6126,456000
09-06-1971,0.6126,0.6161,0.6073,0.6143,403200
10-06-1971,0.6143,0.6213,0.6126,0.6178,561600
11-06-1971,0.6178,0.6231,0.6126,0.6231,528000
14-06-1971,0.6231,0.6398,0.6231,0.6398,984000
15-06-1971,0.6398,0.6686,0.6371,0.6634,763200
16-06-1971,0.6634,0.6774,0.6537,0.6739,1219200
17-06-1971,0.6669,0.6669,0.6599,0.6616,1737600
18-06-1971,0.6616,0.6651,0.6581,0.6599,768000
21-06-1971,0.6546,0.6546,0.6449,0.6476,542400
22-06-1971,0.6476,0.6476,0.6336,0.6336,753600
23-06-1971,0.6406,0.6511,0.6406,0.6511,619200
24-06-1971,0.6511,0.6634,0.6511,0.6599,844800
25-06-1971,0.6581,0.6581,0.6468,0.6511,2515200
28-06-1971,0.6511,0.6511,0.6441,0.6441,220800
29-06-1971,0.6476,0.6634,0.6476,0.6634,1036800
30-06-1971,0.6739,0.6826,0.6739,0.6739,566400
01-07-1971,0.6739,0.6844,0.6704,0.6764,1041600
02-07-1971,0.6764,0.6783,0.6721,0.6729,168000
06-07-1971,0.6713,0.6713,0.6599,0.6651,854400
07-07-1971,0.6651,0.6704,0.6554,0.6554,676800
08-07-1971,0.6581,0.6659,0.6581,0.6616,408000
09-07-1971,0.6616,0.6686,0.6616,0.6669,340800
12-07-1971,0.6669,0.6756,0.6669,0.6704,302400
13-07-1971,0.6704,0.6791,0.6651,0.6651,321600
14-07-1971,0.6642,0.6642,0.6581,0.6634,480000
15-07-1971,0.6634,0.6774,0.6634,0.6739,436800
16-07-1971,0.6739,0.6826,0.6695,0.6695,360000
19-07-1971,0.6686,0.6686,0.6564,0.6599,211200
20-07-1971,0.6599,0.6686,0.6581,0.6686,220800
21-07-1971,0.6686,0.6739,0.6669,0.6704,264000
22-07-1971,0.6704,0.6704,0.6651,0.6678,374400
23-07-1971,0.6729,0.6879,0.6729,0.6879,408000
26-07-1971,0.6879,0.6914,0.6826,0.6826,225600
27-07-1971,0.6721,0.6721,0.6651,0.6686,614400
28-07-1971,0.6686,0.6704,0.6634,0.6642,643200
29-07-1971,0.6616,0.6616,0.6494,0.6546,758400
30-07-1971,0.6546,0.6581,0.6494,0.6581,720000
02-08-1971,0.6581,0.6616,0.6511,0.6511,532800
03-08-1971,0.6476,0.6476,0.6231,0.6283,648000
04-08-1971,0.6283,0.6476,0.6231,0.6363,940800
05-08-1971,0.6353,0.6353,0.6266,0.6309,388800
06-08-1971,0.6309,0.6327,0.6091,0.6126,2822400
09-08-1971,0.6091,0.6091,0.5951,0.5994,705600
10-08-1971,0.5994,0.6178,0.5951,0.6161,508800
11-08-1971,0.6231,0.6353,0.6231,0.6353,312000
12-08-1971,0.6388,0.6494,0.6388,0.6449,600000
13-08-1971,0.6476,0.6546,0.6476,0.6546,1008000
16-08-1971,0.6774,0.6914,0.6774,0.6852,1118400
17-08-1971,0.6852,0.6861,0.6739,0.6826,1224000
18-08-1971,0.6791,0.6791,0.6634,0.6634,825600
19-08-1971,0.6608,0.6608,0.6554,0.6599,331200
20-08-1971,0.6599,0.6651,0.6581,0.659,134400
23-08-1971,0.6623,0.6728,0.6623,0.6711,288000
24-08-1971,0.6711,0.6763,0.6693,0.6728,364800
25-08-1971,0.6728,0.6746,0.6675,0.6711,369600
26-08-1971,0.6693,0.6693,0.6623,0.6623,225600
27-08-1971,0.6605,0.6605,0.6518,0.6553,240000
30-08-1971,0.6518,0.6518,0.6299,0.6316,1305600
31-08-1971,0.6316,0.6395,0.629,0.6395,1123200
01-09-1971,0.6395,0.643,0.6308,0.6325,792000
02-09-1971,0.6325,0.6378,0.6325,0.6378,302400
03-09-1971,0.6378,0.6395,0.6343,0.6395,638400
07-09-1971,0.6395,0.6413,0.6343,0.636,1243200
08-09-1971,0.636,0.6395,0.6325,0.6378,307200
09-09-1971,0.6378,0.643,0.6343,0.6421,393600
10-09-1971,0.6421,0.643,0.636,0.643,388800
13-09-1971,0.643,0.643,0.6378,0.643,177600
14-09-1971,0.643,0.643,0.636,0.6369,355200
15-09-1971,0.6369,0.6378,0.6316,0.6378,201600
16-09-1971,0.6378,0.6395,0.6308,0.6343,523200
17-09-1971,0.6343,0.636,0.6325,0.6343,388800
20-09-1971,0.6325,0.6325,0.6273,0.6273,369600
21-09-1971,0.6273,0.6273,0.6237,0.6237,422400
22-09-1971,0.6237,0.6264,0.622,0.6255,316800
23-09-1971,0.6255,0.6343,0.6255,0.6308,585600
24-09-1971,0.6308,0.6325,0.629,0.629,283200
27-09-1971,0.629,0.629,0.6202,0.622,144000
28-09-1971,0.622,0.6237,0.6176,0.6202,211200
29-09-1971,0.6202,0.6308,0.6185,0.622,451200
30-09-1971,0.6255,0.6343,0.6255,0.6333,374400
01-10-1971,0.6333,0.6343,0.6282,0.6282,513600
04-10-1971,0.6282,0.6308,0.6264,0.6282,720000
05-10-1971,0.6282,0.6308,0.6273,0.6308,456000
06-10-1971,0.6308,0.6343,0.6264,0.6343,643200
07-10-1971,0.6343,0.6369,0.629,0.629,590400
08-10-1971,0.629,0.629,0.6202,0.6237,816000
11-10-1971,0.6237,0.6273,0.6237,0.6255,153600
12-10-1971,0.6264,0.6333,0.6264,0.6325,412800
13-10-1971,0.6325,0.6325,0.629,0.6316,388800
14-10-1971,0.6308,0.6308,0.622,0.622,1161600
15-10-1971,0.6202,0.6202,0.6167,0.6167,456000
18-10-1971,0.6167,0.6176,0.6115,0.6115,504000
19-10-1971,0.6097,0.6097,0.5931,0.5957,1252800
20-10-1971,0.5966,0.6062,0.5966,0.6018,744000
21-10-1971,0.6045,0.6167,0.6045,0.6167,748800
22-10-1971,0.6237,0.6308,0.6237,0.629,840000
25-10-1971,0.629,0.629,0.6264,0.6264,187200
26-10-1971,0.6264,0.6308,0.6237,0.6237,316800
27-10-1971,0.6237,0.6237,0.6194,0.6228,292800
28-10-1971,0.6228,0.6264,0.622,0.6237,801600
29-10-1971,0.6237,0.6308,0.6237,0.6308,600000
01-11-1971,0.6308,0.6308,0.622,0.622,244800
02-11-1971,0.622,0.6273,0.6115,0.6273,1272000
03-11-1971,0.6273,0.6325,0.6255,0.6308,672000
